    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   280.00      2.097E-04  2.307E-04  2.538E-04  2.463E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.700E-04  1.871E-04  2.058E-04  1.973E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.382E-04  1.521E-04  1.673E-04  1.647E-04  2875.50  2575.50 1.086     0     .000
   310.00      1.126E-04  1.239E-04  1.363E-04  1.355E-04  2885.50  2575.50 1.078     0     .000
   320.00      9.199E-05  1.012E-04  1.113E-04  1.057E-04  2895.50  2575.50 1.071     0     .000
   330.00      7.527E-05  8.280E-05  9.108E-05  8.631E-05  2905.50  2575.50 1.064     0     .000
   340.00      6.170E-05  6.787E-05  7.466E-05  6.573E-05  2915.50  2575.50 1.056     0     .000
   350.00      5.066E-05  5.573E-05  6.130E-05  5.491E-05  2925.50  2575.50 1.049     0     .000
   360.00      4.164E-05  4.580E-05  5.038E-05  4.483E-05  2935.50  2575.50 1.042     0     .000
   370.00      3.425E-05  3.768E-05  4.145E-05  3.674E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.820E-05  3.102E-05  3.413E-05  3.188E-05  2955.50  2575.50 1.028     0     .000
   390.00      2.323E-05  2.555E-05  2.811E-05  2.464E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.913E-05  2.105E-05  2.315E-05  1.986E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.575E-05  1.733E-05  1.906E-05  1.812E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.296E-05  1.426E-05  1.568E-05  1.436E-05  2995.50  2575.50 1.001     0     .000
   430.00      1.066E-05  1.172E-05  1.289E-05  1.182E-05  3005.50  2575.50  .994     0     .000
   440.00      8.749E-06  9.624E-06  1.059E-05  1.012E-05  3015.50  2575.50  .987     0     .000
   450.00      7.172E-06  7.889E-06  8.678E-06  9.141E-06  3025.50  2575.50  .981     0     .000
   460.00      5.868E-06  6.455E-06  7.100E-06  7.174E-06  3035.50  2575.50  .974     0     .000
   470.00      4.791E-06  5.270E-06  5.797E-06  6.057E-06  3045.50  2575.50  .968     0     .000
   480.00      3.902E-06  4.292E-06  4.721E-06  4.917E-06  3055.50  2575.50  .962     0     .000
   490.00      3.170E-06  3.487E-06  3.835E-06  3.864E-06  3065.50  2575.50  .955     0     .000
   500.00      2.567E-06  2.824E-06  3.107E-06  3.071E-06  3075.50  2575.50  .949     0     .000
   510.00      2.073E-06  2.281E-06  2.509E-06  2.489E-06  3085.50  2575.50  .943     0     .000
   520.00      1.669E-06  1.836E-06  2.020E-06  1.926E-06  3095.50  2575.50  .937     0     .000
   530.00      1.340E-06  1.474E-06  1.621E-06  1.591E-06  3105.50  2575.50  .931     0     .000
   540.00      1.072E-06  1.179E-06  1.297E-06  1.276E-06  3115.50  2575.50  .925     0     .000
   550.00      8.549E-07  9.404E-07  1.034E-06  1.003E-06  3125.50  2575.50  .919     0     .000
   560.00      6.802E-07  7.482E-07  8.230E-07  8.092E-07  3135.50  2575.50  .913     0     .000
   570.00      5.400E-07  5.940E-07  6.534E-07  6.119E-07  3145.50  2575.50  .907     0     .000
   580.00      4.285E-07  4.713E-07  5.185E-07  4.915E-07  3155.50  2575.50  .902     0     .000
   590.00      3.401E-07  3.741E-07  4.115E-07  4.037E-07  3165.50  2575.50  .896     0     .000
   600.00      2.702E-07  2.972E-07  3.269E-07  3.238E-07  3175.50  2575.50  .890     0     .000
